MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NA,MiscFeature_Gar2,MiscFeature_NA,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,TotalArea,SalePrice
0.7402605860175581,-0.07426302871865706,-0.1394351156914128,0.06429350542489545,0.10665853200704381,0.6709788253173964,0.21090947285489992,0.6859920421431988,-0.4279318279085374,1.0428428240774041,0.8969051768184717,1.1827121892954446,1.0750745578847736,-0.18714629516929274,0.596936620305405,0.16239166356678922,-0.5513981246125985,1.045092219924533,0.8032599871887627,-0.09709588753874954,-0.3582973656854948,-0.54558743426334,-0.06892536638456884,0.8480882027552178,0.26848710488087074,-0.7859646745761703,1.2171853718937666,-0.11606455278684663,0.5583548611150786,1.1327707689113822,-0.25078282442397426,0.8140605317545865,1.2637086724486166,0.25227177704457626,-0.20222595356414133,0.7862250820801678,1.0224914874665088,0.22355031779206697,-0.978974920060714,-1.003664502542231,0.2524140161489003,0.43011298437974266,0.38549042174550907,0.3795293236070319,0.27298387653011746,0.2655156000160983,0.3101321584871337,-0.9328423126738568,0.7813292626136513,-0.424240449133654,-0.11239056924612463,-0.3084337682574135,-0.06112745511873553,-0.0502801749635178,-0.4861013446257606,-0.1859010219449962,-0.5254879592509006,0.3461704348110643,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1.0551244556581933,12.24769911637256
-0.30366918989596564,0.5746472886810337,0.11472697013715252,0.06429350542489545,0.10665853200704381,0.6709788253173964,0.21090947285489992,0.026674510926693765,1.8857308945019253,0.16186767158039067,-0.38980674643725405,-0.7785860335186504,-0.6768189072282164,-0.18714629516929274,0.596936620305405,0.16239166356678922,2.0004412918969656,0.7965064192591881,0.9775592858507774,-0.09709588753874954,-0.3582973656854948,-0.13050941080324754,0.4243895162619792,0.8480882027552178,0.26848710488087074,0.4115724602430624,-0.8589907980448831,-0.11606455278684663,-0.3891563272093745,-0.8323876022736436,3.890101380547171,0.8140605317545865,-0.7623959687752027,0.25227177704457626,-0.20222595356414133,-0.7471136123899738,-0.21051400775816456,0.22355031779206697,0.7553975753533936,0.821796199474479,0.23922179642681918,0.43011298437974266,0.38549042174550907,0.19982916622350036,0.27298387653011746,0.2655156000160983,0.3101321584871337,1.3346353264023985,-1.0558520331799597,-0.424240449133654,-0.11239056924612463,-0.3084337682574135,-0.06112745511873553,-0.0502801749635178,-0.4861013446257606,-0.1859010219449962,0.3065523291096868,-0.40589407793197474,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,-0.6199338332052663,12.109016442313738
0.7402605860175581,0.06489766831837483,0.43751668137758715,0.06429350542489545,0.10665853200704381,-0.9673802516948811,0.21090947285489992,0.6859920421431988,-0.4279318279085374,0.9779325068793331,0.8495127178829666,1.082303326361662,1.0750745578847736,-0.18714629516929274,0.596936620305405,0.16239166356678922,0.5346774019924521,1.045092219924533,0.613829587003326,-0.09709588753874954,-0.3582973656854948,0.16856426383090634,0.02053472423992266,0.8480882027552178,0.26848710488087074,-0.5687975377722303,1.2240091575530563,-0.11606455278684663,0.6975611950831234,1.1327707689113822,-0.25078282442397426,0.8140605317545865,1.2637086724486166,0.25227177704457626,-0.20222595356414133,0.7862250820801678,-0.21051400775816456,0.22355031779206697,0.7553975753533936,0.821796199474479,0.25144201238207464,0.43011298437974266,0.38549042174550907,0.48846672804559316,0.27298387653011746,0.2655156000160983,0.3101321584871337,-0.9328423126738568,0.568731810758083,-0.424240449133654,-0.11239056924612463,-0.3084337682574135,-0.06112745511873553,-0.0502801749635178,-0.4861013446257606,-0.1859010219449962,1.0730122886931939,0.3461704348110643,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1.13232641762245,12.317171167298682
0.8980610019994695,-0.3186264536729238,0.10422947911445735,0.06429350542489545,0.10665853200704381,-0.9673802516948811,0.21090947285489992,0.6859920421431988,-0.4279318279085374,-1.8667679678444857,-0.6777696986342885,-0.7785860335186504,-0.6768189072282164,-0.18714629516929274,-0.46142089813609344,1.6560951610293806,-0.5513981246125985,0.7965064192591881,0.2376816572077005,-0.09709588753874954,-0.3582973656854948,0.3303760681168434,-0.22079237323261894,-0.04348592047197978,0.26848710488087074,-0.4363256799689415,1.1581851157655831,-0.11606455278684663,0.5713938720805295,1.1327707689113822,-0.25078282442397426,-1.027015700716532,-0.7623959687752027,0.25227177704457626,-0.20222595356414133,0.7862250820801678,0.4388318484570503,0.22355031779206697,0.7553975753533936,1.1527460651981067,0.24998245801339003,-0.7044690694184811,1.3374819589185223,0.5462060049527916,0.27298387653011746,0.2655156000160983,0.3101321584871337,-0.9328423126738568,0.4696376553076502,2.9021452944586583,-0.11239056924612463,-0.3084337682574135,-0.06112745511873553,-0.0502801749635178,-0.4861013446257606,-0.1859010219449962,-0.5254879592509006,-1.5902211066914944,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0.9934035738111263,11.849404844423074
0.7402605860175581,0.7303001273899342,0.9345941842526732,0.06429350542489545,0.10665853200704381,-0.9673802516948811,0.21090947285489992,1.2786146462287655,-0.4279318279085374,0.9454566763747542,0.7546674337291539,1.507043249542232,1.0750745578847736,-0.18714629516929274,0.596936620305405,0.16239166356678922,1.346317229384756,1.045092219924533,0.7643582769903013,-0.09709588753874954,-0.3582973656854948,0.25776594753467635,0.2980215109839288,0.8480882027552178,0.26848710488087074,0.10481021913321165,1.3211480162743423,-0.11606455278684663,1.3747355494324816,1.1327707689113822,-0.25078282442397426,0.8140605317545865,1.2637086724486166,1.2745189461255604,-0.20222595356414133,0.7862250820801678,1.5534027381849884,0.22355031779206697,0.7553975753533936,0.821796199474479,0.25095570094586767,0.43011298437974266,1.3374819589185223,0.8332320411120577,0.27298387653011746,0.2655156000160983,0.3101321584871337,1.0839043560531572,0.9742415349281215,-0.424240449133654,-0.11239056924612463,-0.3084337682574135,-0.06112745511873553,-0.0502801749635178,-0.4861013446257606,-0.1859010219449962,-0.9004441867687694,0.3461704348110643,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1.4472956679468358,12.429220196836384
0.5697570407899396,0.7682386157791071,0.9127997193419014,0.06429350542489545,0.10665853200704381,-0.9673802516948811,0.21090947285489992,-0.718209581432045,-0.4279318279085374,0.7177387953402737,0.5172012171855226,-0.7785860335186504,-0.6768189072282164,-0.18714629516929274,0.596936620305405,0.16239166356678922,-0.5513981246125985,1.045092219924533,0.8221818062712618,-0.09709588753874954,-0.3582973656854948,-1.038721703151269,-0.15810993814366683,0.8480882027552178,0.26848710488087074,-1.0024629808131467,1.0223600304195304,-0.11606455278684663,-0.15537859454935282,1.1327707689113822,-0.25078282442397426,-1.027015700716532,1.2637086724486166,-2.713425801630116,-0.20222595356414133,-0.7471136123899738,-0.944132296113592,0.22355031779206697,-0.978974920060714,-1.003664502542231,0.24754572472492792,-0.7044690694184811,0.38549042174550907,0.24308156338252104,0.27298387653011746,0.2655156000160983,0.3101321584871337,0.31787561714833806,0.38826504836062004,-0.424240449133654,10.089552069618737,-0.3084337682574135,-0.06112745511873553,-0.0502801749635178,2.044742423907649,4.867202324139534,-1.9882503550738881,0.9081990381244048,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.7912964810021638,11.870606902224589
-0.30366918989596564,0.37061748339441536,0.2140104674501608,0.06429350542489545,0.10665853200704381,0.6709788253173964,0.21090947285489992,1.2786146462287655,-0.4279318279085374,1.075277336212428,0.9916298212375443,1.1548171569945689,1.0750745578847736,-0.18714629516929274,1.4498976212182813,0.16239166356678922,1.346317229384756,1.045092219924533,1.166653166689493,-0.09709588753874954,-0.3582973656854948,-0.054830826782420745,0.8117655929619167,0.8480882027552178,0.26848710488087074,1.3676507876366832,-0.8589907980448831,-0.11606455278684663,0.5283802853006935,1.1327707689113822,-0.25078282442397426,0.8140605317545865,-0.7623959687752027,0.25227177704457626,-0.20222595356414133,0.7862250820801678,0.4388318484570503,0.22355031779206697,0.7553975753533936,1.1527460651981067,0.2528997088604949,0.43011298437974266,0.38549042174550907,0.5362083668089928,0.27298387653011746,0.2655156000160983,0.3101321584871337,1.2438139268450004,0.7417088588175931,-0.424240449133654,-0.11239056924612463,-0.3084337682574135,-0.06112745511873553,-0.0502801749635178,-0.4861013446257606,-0.1859010219449962,0.904581734873639,-0.40589407793197474,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,-0.312456030914483,12.63460628389302
0.7402605860175581,0.5746472886810337,0.27314253184416865,0.06429350542489545,0.10665853200704381,-0.9673802516948811,0.21090947285489992,0.6859920421431988,0.4502613314529845,0.06335131189181163,-0.533695225343558,1.2927354170331757,-0.6768189072282164,-0.18714629516929274,0.596936620305405,0.16239166356678922,0.5346774019924521,0.7965064192591881,0.9071401855570896,2.9804345144927633,1.1445914235370314,-0.3134890999828406,0.2546155951806285,0.8480882027552178,0.26848710488087074,-0.0005589839332445252,1.2866435263350697,-0.11606455278684663,1.2084150763839099,1.1327707689113822,-0.25078282442397426,0.8140605317545865,1.2637086724486166,0.25227177704457626,-0.20222595356414133,-0.7471136123899738,0.4388318484570503,0.22355031779206697,1.8567487849468653,0.821796199474479,0.23774655679089118,0.43011298437974266,0.38549042174550907,0.25154805576746236,0.27298387653011746,0.2655156000160983,0.3101321584871337,1.1970693016261436,1.5633890926542326,2.750017363135176,-0.11239056924612463,-0.3084337682574135,-0.06112745511873553,-0.0502801749635178,-0.4861013446257606,4.07135040575349,-1.3656914161910807,0.9081990381244048,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1.3788360291325332,12.206077645517674
0.5697570407899396,-0.8050029735659346,-0.7607374106793974,0.06429350542489545,0.10665853200704381,0.6709788253173964,0.21090947285489992,0.6859920421431988,-0.4279318279085374,-1.3294143746787745,-1.643058307093656,-0.7785860335186504,-0.6768189072282164,-0.18714629516929274,-0.46142089813609344,0.16239166356678922,-0.5513981246125985,-0.8180448758988328,-1.3782184635752115,-0.09709588753874954,-0.3582973656854948,0.7760638666360958,0.06329818253997378,-0.04348592047197978,0.26848710488087074,-0.2478525248855875,1.1556418182725614,-0.11606455278684663,0.6759200015651006,-0.8323876022736436,-0.25078282442397426,0.8140605317545865,-0.7623959687752027,-1.0161367151895317,4.411432610551215,-0.7471136123899738,1.0224914874665088,-1.054512890248468,1.8567487849468653,0.821796199474479,0.21689049642808017,-0.7044690694184811,0.38549042174550907,0.21731796738295459,-0.6989736800198131,0.2655156000160983,0.3101321584871337,0.6898978634510289,-1.0558520331799597,2.6603142032713194,-0.11239056924612463,-0.3084337682574135,-0.06112745511873553,-0.0502801749635178,-0.4861013446257606,-0.1859010219449962,0.06416860839661583,0.3461704348110643,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,1.1332474781954653,11.774527900858468
-0.5995532868130226,-0.8633773040351334,-0.3934020861424084,0.06429350542489545,0.10665853200704381,0.6709788253173964,0.21090947285489992,-0.718209581432045,0.4502613314529845,-1.06215469895598,-1.643058307093656,-0.7785860335186504,-0.6768189072282164,-0.18714629516929274,-0.46142089813609344,0.16239166356678922,-0.5513981246125985,1.045092219924533,0.9021147371236724,-0.09709588753874954,-0.3582973656854948,-0.588044071044625,0.11379598862861866,0.8480882027552178,0.26848710488087074,-0.08593750521706311,-0.8589907980448831,-0.11606455278684663,-0.8666105224558153,1.1327707689113822,-0.25078282442397426,-1.027015700716532,-0.7623959687752027,-1.0161367151895317,4.411432610551215,-0.7471136123899738,-0.944132296113592,0.22355031779206697,1.8567487849468653,0.821796199474479,0.22089259382548573,0.43011298437974266,-0.8883932334967839,-0.5704634656517754,1.0563126438265236,0.2655156000160983,0.3101321584871337,-0.9328423126738568,-0.4706416169200377,-0.424240449133654,-0.11239056924612463,-0.3084337682574135,-0.06112745511873553,-0.0502801749635178,-0.4861013446257606,-0.1859010219449962,-2.968636167489791,0.3461704348110643,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,-0.8228418105162314,11.678448377988165
